,hr,rr
1607019447.8954,10.700657894736835,34.25
1607019448.8852,8.700657894736835,63.25
1607019449.8756,6.700657894736835,45.25
1607019450.8654,5.700657894736835,-55.75
1607019451.8562,5.700657894736835,-98.75
1607019452.8751,5.700657894736835,-138.75
1607019453.865,5.700657894736835,-145.75
1607019454.9433,6.700657894736835,-86.75
1607019455.8752,6.700657894736835,181.25
1607019456.8652,0.7006578947368354,145.25
1607019457.8549,-0.2993421052631646,44.25
1607019458.8754,-1.2993421052631646,-61.75
1607019460.0148,-1.2993421052631646,-73.75
1607019460.855,0.7006578947368354,-94.75
1607019461.8749,0.7006578947368354,-83.75
1607019462.9249,1.7006578947368354,-66.75
1607019463.9437,1.7006578947368354,-56.75
1607019464.8753,2.7006578947368354,-82.75
1607019465.8651,2.7006578947368354,-26.75
1607019466.8547,2.7006578947368354,-35.75
1607019467.8751,2.7006578947368354,17.25
1607019468.9841,1.7006578947368354,-10.75
1607019469.8549,1.7006578947368354,-98.75
1607019470.8748,2.7006578947368354,-113.75
1607019471.8649,3.7006578947368354,-118.75
1607019472.884,3.7006578947368354,-115.75
1607019473.8751,4.700657894736835,-90.75
1607019474.8648,4.700657894736835,-41.75
1607019475.8547,4.700657894736835,-20.75
1607019476.8747,3.7006578947368354,8.25
1607019477.9555,3.7006578947368354,-9.75
1607019478.8548,2.7006578947368354,-57.75
1607019479.8747,2.7006578947368354,-56.75
1607019480.8646,2.7006578947368354,-51.75
1607019481.8845,2.7006578947368354,-45.75
1607019483.0146,2.7006578947368354,-29.75
1607019483.8647,2.7006578947368354,-9.75
1607019484.8546,2.7006578947368354,-38.75
1607019485.8745,2.7006578947368354,-50.75
1607019486.9138,2.7006578947368354,-93.75
1607019487.8547,3.7006578947368354,-144.75
1607019488.8746,4.700657894736835,-153.75
1607019489.8645,6.700657894736835,-147.75
1607019490.8744,6.700657894736835,-134.75
1607019492.0124,7.700657894736835,-137.75
1607019492.8645,7.700657894736835,-135.75
1607019493.8543,8.700657894736835,-85.75
1607019494.8743,8.700657894736835,-62.75
1607019495.8849,7.700657894736835,-11.75
1607019497.0534,7.700657894736835,34.25
1607019497.8743,6.700657894736835,5.25
1607019498.8643,4.700657894736835,16.25
1607019499.8543,4.700657894736835,-70.75
1607019500.9847,3.7006578947368354,-84.75
1607019501.8644,4.700657894736835,-81.75
1607019502.8542,4.700657894736835,23.25
1607019503.8742,3.7006578947368354,86.25
1607019504.8849,3.7006578947368354,126.25
1607019505.9928,0.7006578947368354,109.25
1607019506.8743,-0.2993421052631646,-20.75
1607019507.8643,-0.2993421052631646,-75.75
1607019508.8541,0.7006578947368354,-74.75
1607019509.9239,0.7006578947368354,-80.75
1607019510.8643,1.7006578947368354,-32.75
1607019511.8541,1.7006578947368354,-21.75
1607019512.874,0.7006578947368354,167.25
1607019513.8941,-0.2993421052631646,56.25
1607019515.0247,-1.2993421052631646,62.25
1607019515.9042,-1.2993421052631646,51.25
1607019516.8641,-2.2993421052631646,6.25
1607019517.8542,-2.2993421052631646,27.25
1607019518.9238,-2.2993421052631646,39.25
1607019519.8641,-2.2993421052631646,-1.75
1607019520.8539,-2.2993421052631646,80.25
1607019521.8738,-2.2993421052631646,142.25
1607019522.8638,-3.2993421052631646,159.25
1607019523.9413,-4.299342105263165,161.25
1607019524.8739,-5.299342105263165,146.25
1607019525.8638,-5.299342105263165,49.25
1607019526.8536,-5.299342105263165,33.25
1607019527.8947,-5.299342105263165,-7.75
1607019528.8638,-5.299342105263165,-8.75
1607019529.8537,-4.299342105263165,-40.75
1607019530.8736,-3.2993421052631646,-35.75
1607019531.8636,-3.2993421052631646,26.25
1607019532.9352,-3.2993421052631646,-1.75
1607019533.9041,-3.2993421052631646,7.25
1607019534.8636,-2.2993421052631646,10.25
1607019535.8534,-2.2993421052631646,-18.75
1607019536.8734,-1.2993421052631646,-96.75
1607019538.0047,-1.2993421052631646,-131.75
1607019538.8535,-0.2993421052631646,-35.75
1607019539.8735,0.7006578947368354,64.25
1607019540.8633,0.7006578947368354,110.25
1607019541.9643,-0.2993421052631646,161.25
1607019542.8736,-1.2993421052631646,85.25
1607019543.8633,-2.2993421052631646,88.25
1607019544.8531,-3.2993421052631646,64.25
1607019545.8733,-3.2993421052631646,-6.75
1607019546.9742,-3.2993421052631646,25.25
1607019547.8836,-3.2993421052631646,85.25
1607019548.8731,-3.2993421052631646,172.25
1607019549.8632,-4.299342105263165,123.25
1607019550.8726,-5.299342105263165,142.25
1607019551.8736,-5.299342105263165,141.25
1607019552.8632,-6.299342105263165,102.25
1607019553.853,-6.299342105263165,98.25
1607019554.8729,-6.299342105263165,111.25
1607019555.9514,-6.299342105263165,164.25
1607019556.8532,-7.299342105263165,108.25
1607019557.8729,-7.299342105263165,125.25
1607019558.8629,-7.299342105263165,168.25
1607019559.8715,-8.299342105263165,169.25
1607019560.984,-8.299342105263165,125.25
1607019561.8632,-8.299342105263165,132.25
1607019562.8529,-9.299342105263165,147.25
1607019563.8728,-9.299342105263165,123.25
1607019564.9424,-9.299342105263165,123.25
1607019565.853,-9.299342105263165,120.25
1607019566.873,-9.299342105263165,158.25
1607019567.8628,-9.299342105263165,121.25
1607019568.8804,-9.299342105263165,131.25
1607019569.9516,-9.299342105263165,176.25
1607019570.8629,-10.299342105263165,184.25
1607019571.8528,-10.299342105263165,144.25
1607019572.8726,-10.299342105263165,92.25
1607019573.9222,-10.299342105263165,29.25
1607019574.8528,-10.299342105263165,67.25
1607019575.8728,-9.299342105263165,121.25
1607019576.8626,-9.299342105263165,92.25
1607019577.8526,-9.299342105263165,17.25
1607019578.9525,-8.299342105263165,111.25
1607019579.8627,-8.299342105263165,202.25
1607019580.8827,-9.299342105263165,173.25
1607019581.8725,-9.299342105263165,59.25
1607019582.8831,-9.299342105263165,45.25
1607019584.0016,-8.299342105263165,2.25
1607019584.8726,-8.299342105263165,-22.75
1607019585.8625,-7.299342105263165,-22.75
1607019586.8524,-6.299342105263165,44.25
1607019587.9235,-6.299342105263165,120.25
1607019588.8625,-6.299342105263165,135.25
1607019589.8526,-6.299342105263165,147.25
1607019590.8725,-7.299342105263165,115.25
1607019591.8819,-7.299342105263165,12.25
1607019592.9926,-6.299342105263165,14.25
1607019593.8726,-6.299342105263165,47.25
1607019594.8624,-6.299342105263165,62.25
1607019595.8523,-6.299342105263165,121.25
1607019596.8899,-6.299342105263165,189.25
1607019597.8627,-6.299342105263165,226.25
1607019598.8524,-7.299342105263165,189.25
1607019599.8723,-8.299342105263165,82.25
1607019600.8622,-8.299342105263165,5.25
1607019601.962,-8.299342105263165,-38.75
1607019602.8724,-7.299342105263165,-57.75
1607019603.8623,-6.299342105263165,88.25
1607019604.8522,-5.299342105263165,337.25
1607019605.8919,-6.299342105263165,285.25
1607019607.0012,-8.299342105263165,147.25
1607019607.8524,-8.299342105263165,119.25
1607019608.8722,-8.299342105263165,108.25
1607019609.862,-8.299342105263165,-55.75
1607019610.9308,-8.299342105263165,-102.75
1607019611.8725,-6.299342105263165,-148.75
1607019612.8621,-5.299342105263165,-100.75
1607019613.912,-3.2993421052631646,-6.75
1607019614.872,-2.2993421052631646,46.25
1607019616.0025,-2.2993421052631646,171.25
1607019616.8522,-3.2993421052631646,221.25
1607019617.872,-5.299342105263165,131.25
1607019618.8919,-5.299342105263165,42.25
1607019619.9333,-5.299342105263165,19.25
1607019620.872,-5.299342105263165,19.25
1607019621.862,-5.299342105263165,73.25
1607019622.8518,-5.299342105263165,116.25
1607019623.8718,-5.299342105263165,163.25
